reviewerId,reviewerName
"A2GMGAJ0RO074R","Clare Bennett Clarator"
"A3GWAMD6RO1XVJ","Amazon Customer"
"A1QCO9JGY9497C","Pam Manista"
"A37W2P33E3ZCFB","unknown"
"A3OKL950DHLOYA","Amazon Customer"
"ANFCA3HJ7VQQX","Tom's places to see music finance lover"
"A3FKUMI2AG8JW8","unknown"
"AGDOCZAXARLWC","Avid Reader"
"A1456KLVQ031E3","Deanna Earl"
"A6SJ1BRRGT36H","Unknown"
"A319CYS7MEU3B5","lighthouse"
"A2YYHSORXIHZCS","E"
"A2NOBJ7QN91W26","Bob Mr. Bob"
"A19RMV5N9CHHUM","SinCity"
"ATKZLF5OBNDQ5","mia s."
"A1RGLQJH82C7OX","briankangaroo"
"A2OZ5OJJ8PBN38","C. Celestine"
"A1XF06KPR1WEA9","kevmes"
"A1VWINIVTD9FQB","pandorab627"
"AWOUJBU5O7HJN","Lori Todd"
"A25AR3AKIDT3I1","BecauseMommySaidSo!"
"A3TMRU1IWU7888","S. Hardy"
"A18JUXLK2CDIZ5","momof4"
"A3CWXEJJ9K39PW","Big Fan..."
"A1VD09HB5XLZVB","unknown"
"A1GEKP5FMO1CA0","Vee"
"A2V6ENLN8R59Y6","A.Purnell"
"A1DBWVP2Z54JFA","bad game. DO NOT GET!!!"
"A3M0CTOZXPZXKP","rischert"
"A1UB6SK4KQNUZ1","Stephanie"
"A2WJ5E14M9FM8J","D. Fellenbaum"
"A3259BT91X2R3B","Shalana"
"A2XWP890G6ARFW","Richard Reeves"
"A82BF05B2NLV5","RobP RobP"
"AUACYVSFGQHL6","Tjones Tish"
"AUC0UJ0J02AB8","NC MAN"
"A1QKR3BXQLDPS3","red"
"A3D6VQDBYE0J0F","I &lt;3 me!"
"AMDWNNPDFPQOS","Nancy Breault"
"A12I72G6QE3WT6","M. Smalls"
"A2F6BEW4DEKASJ","lolo"
"A22SSPLJAK2RNJ","Cre C10"
"A3HZ3Q9GQKEKWZ","v.Williamson"
"ADU8E3MXBG6WM","Amazon Customer"
"A28440LD4DUTRS","gibby"
"A2ZZNLR3XUM1V8","Amazon Customer"
"A31C0KX2X26VFP","hollow gamer"
"A9RI23CE4OG0F","Terri"
"AB19KI99L4JPB","Tammy Blaker student in caze"
"A1IW4Z819EK18Z","shirley514"
"A1K8V3OGMXQ4WO","frogger"
"A1TPV2ZBCF2UAF","Fire  Aunt"
"A3CTYGU51SJ74V","unknown"
"A2SZTQD7C3WRC9","Dee Jake Zerospace"
"A10OS468BWBFZG","Aric A. Dilbeck Mr. Rad"
"A15QPJ7RZ06F1K","unknown"
"A10E6T1WNNVNWK","dasmith"
"AGBU98MVSVDCB","LILLIE"
"AJEHF7XLTLUDN","Booka Boo"
"AP89IIF70NIPE","David vs Miniace"
"A26LU5ZK49ZJPF","unknown"
"A3JPRBYTSK6F0C","Sherry"
"AULGB4TU3DC2E","ShinyCat"
"AS3Z4SHW0NJC8","RJPrice"
"AGT686WAW66BK","volleyballstar298"
"A1KCTM2WXMFOOK","Arymilla"
"A3NFNTP75IMFAB","Kimberly B. Raymer"
"A6ZMEGSF6GUJS","Ann48"
"AI71R134AJIQX","Ariana Claire"
"A1YZTS1SRJ3HNT","Kindle Customer"
"A3L47HQ7YYLZYV","Barbara A. Reinarts"
"A27GK3P76C58MF","Cameron is a banana"
"A3J2P32SJ4BIBZ","T. Antoniak Feasts from the Pantry Catering."
"A1ODH9WI9VNIE1","pcdine"
"A29NTZ51MMEUS8","pete"
"A1PXDQ66K28PKU","Whoa"
"APXFO0W9CV1IA","Amazon Customer"
"A2Y5HQB2DG3FA5","Qylie"
"A2I56IHLJ0EKPY","R.MillerSr"
"A2VCB21QPT4QLR","Deb"
"A2046RF9T914X6","Becky Airington"
"ASJU342086KB7","Calvin A. Lenhart"
"A3PPRUQZQ3XCRV","John, Renae, Alexis & Colton Telford"
"AID07F1QFBJ4J","unknown"
"A30QNJ53K7WYW5","J.moore"
"APA8O4KZQTAPM","Pen Name"
"A2NR4RXM471HMT","to slow and vert confusing"
"ADERPGM087H83","pat morris"
"A2FFU6RC4G0043","."
"A2SN0KKZD99PLM","Jon"
"A2OUXGWW0YG7SX","alex clifton"
"A22O8Q3TNVMFIU","sarah616"
"A31YO1YIE9ZLYI","JHarris"
"A33EY0CYWDDR6C","kelly"
"A2QBZ60R89M4UC","unknown"
"A21PZKM1Z5492J","Annie"
"A1R9OKIXL3OUSP","W. Byrd"
"A27NSYF2P6TOUQ","sandi"
"A2DQMQPP49SYT6","Leroyce Marshall"
"AJG6WOQY7P0MR","yeasmeak"
"A1IF98PMVL38EG","Obadiah Smolenski"
"A1SNCKPP3B7W6X","A.N"
"AZFJHB7K6WGXE","unknown"
"AMAVCHEOMU5GS","Rusty"
"A4SS092V1S2HJ","Mombo55"
"A2P7FBF22XCADV","Djd73"
"A1EBTIJ2U8QKT4","D.king"
"A1RC8XVTHCJTLY","Billy Langham"
"A3TO91IDC9BGB","i.frederikson"
"A1UXMU77LVORB","unknown"
"A3JYJ903JX8A8P","Jonah"
"A2CAA3JM79PS2T","Mandy1123"
"A2HSJ814ZXQ3NW","unknown"
"AV8V86L7B70H8","CoolCat"
"A3F32VDCU1JFZT","Angela Wilmoth Romance Book Lover"
"A2M2G44IVRJ96D","H.Johnson"
"A2N03Q6BD9QCSD","doug"
"A3CWMAVFAMYLU","Robin Tuckeman"
"A1H23YGWAM9O9N","Amazon Customer"
"A3VKOJ5DUVCUJH","unknown"
"A317CVSJN889L4","ANGELA BROUSSARD"
"A1LJANYO8KKC7T","Brook Rayworth"
"A1X129YUL22SWB","T. L. The Kindle Queen"
"A2QCM7USXLIO7P","K B's Mom I love to read. Right now I am rea..."
"AT1IKJEWL10F8","Ricardo"
"A1M304B2XR0LIF","yo its cat"
"A2FD1M5H40TQ9J","Eyeshaveit vsw"
"A1C9I70R60VR6K","unknown"
"A2TOTRD0PX8W18","c.brown"
"A19ALCKFWMDN45","Notedmom"
"AFZLESRFU4SO1","E.gable"
"A1WAQZ0A4UMUMO","William"
"A2EIN05K3AQF33","Rob P."
"A3L44H0DNSKMSC","maggs"
"A3KIIQ6XPD4ZR8",":)"
"A3QDMDSANPYGUX","Amazon lover"
"A1GS8PH3F754FR","Brace"
"A2TRVMA82BPB6M","Sebastian"
"A1G46K7GWOBVOU","Jessica"
"A1KBSCHBTZAPW","Jae E Jae"
"A2N0V6GUH28XMN","unknown"
"A28QDJ1SNP1OVW","mystery girl"
"ASOK6X7HSN7S9","sharon"
"AS7ATPN3RT8VO","Kindle Customer"
"A1JAT3N7C00O01","Tracy L. Crider"
"APYSVSMLZDDA8","Stickboy"
"A2VURROG544IDI","unknown"
"A2PASW7S0OUG65","Q.Swaggr"
"A363YB99H8ZNBQ","Jennifer R Brown"
"A3V6LTILIRYNOD","Linda Nicole Wallin"
"A27OTKHQ2S3JBR","unknown"
"A3E19UZNB45R4O","AnnieKay"
"A7RASJESQ20O8","a.reviews"
"A3N1PPFY5UNV9G","awk"
"AXVGDEHQ9S10C","Victor"
"A3W3JDQF15IGUI","oscar myer"
"A1D2X4BP9U4M4T","ekalb"
"ANUJJV6Q8J42Q","Sandy McConnaughey"
"A1PV6FMASIW5WH","Richard Burt"
"A36X3J58GSZPBZ","EUGENIA R SHOOK"
"A1RJ0PDB26O8OW","Rick B Rbracy"
"A15AYAG7OMUSIG","Adrienne Pryde"
"AR3HB1RNVJYNX","unknown"
"A2DD2GYOKKS6S2","bkluth"
"A2W0SUSMNUMS5J","Lostie4ever"
"A17FWS6Q82TFG","J. Hood"
"A2LCS1UF9I3O2P","rach"
"A184SVFTLBFV9Q","stephen d"
"A31IWLZGPECXQI","ilovecats"
"A802OMM6JUTXY","anonymous"
"A2SCSUWK3WGRGF","Caressa Al-khateeb Caressa Al-Khateeb"
"A3MGF0GKW3U1VP","asnider123"
"A2B4EELGFLBKQF","haloismykittyname"
"A26VSMMM8Q0EZ1","wzrwmn"
"ASVSJO4KCW0MR","Mary L. Hanna living in gratitude"
"A1333MEXX4B2DL","exline"
"A28TEWWK82XQVZ","fire"
"A1L545ISQ41MZJ","marlene"
"A1K6W7A21F3YSN","JettyBetty"
"A2LPDP9GZH3P8L","jasmine rose"
"A37VLOK1IZJKJN","someone"
"AI3VHQPQJ8JPQ","Ann from Idaho"
"ABZGTG0SL0Y5T","Sharee Hurtgen"
"AC5MD1CH2W1R4","unknown"
"A1VPJNC8D6WDJS","Mr.Stovo"
"AMXIM9J0CWMNV","unknown"
"A25TF8PN9RNYW3","unknown"
"A323XGBP5ZTPH3","Dustin Sciume"
"A3SGO8LCXVFT61","i.perry"
"A2IDELPUOM1AYS","L. Turner LT"
"AHGXC7Z1709BW","Mary E Smith"
"A39XDFABWPGD13","a. mommy"
"A7R0ERKO3PUQC","Mitz"
"A2K5DWJZG6RZTU","Ann Danchak"
"A3PZTSWRHZHFUA","Johnnie"
"A1Z8K581UVA9CJ","Phyllis16"
"A14GRLYFYK0NSU","kody Cooper"
"A18FO0MAULFCZ6","cherry101"
"A3CNAR4DC2IDBF","OMG"
"A2QDV7YNOJLKT1","Stanley J. Hasegawa Movie Nut"
"A2DDLTOZQ5Q76R","Joshua"
"A2SK5Q92B1MIUC","Laura Williams"
"A1PX2O3XD6P3VS","saundra brown"
"A2DPHFV4X2YNLY","unknown"
"A1IK3V67Z8YTTM","sports fan Konner"
"A8K83CJBI7SUY","unknown"
"A37BD879R7NBWX","Jane Doe"
"A1BOIVTDAD8Z4V","V Pratt"
"A16C4N8P3QTP6H","unknown"
"A2W7B34ZS0D7OW","Amazon Customer"
"AFHQVXLP4MFX5","JUNIOR"
"AMGKRV7IQJ5N1","A reviewer Habla espanol?"
"A2WSLHBUYUSAHR","Seanymoomoo"
"A21ZMCIHN7SXHZ","gamer75"
"A3OR29D4KISKU9","N.Matthews"
"A175X724BHP2LR","unknown"
"A4P1TP88ANM5F","Amazon Customer"
"A1SZEZPAR1PHPQ","Tory Gyberg"
"A3AIL4AHKSQ1WL","Doouglas Gray"
"A2RQTA1D3XCVSV","Ben Dover"
"A2NFNL3DOPNPEL","Moretoys"
"A14Y2W8YB71CSW","Patsy Pates"
"A2JO6AT1F82ATJ","j.cooper"
"AAKTFLGB42A92","Zachary W. Peterson MidwestDrummer"
"A1FXCJXHG6NFL8","Krystal"
"A38XJBEHXXAFVQ","criex10"
"A2VZEMD66SZE8M","beckie maynard"
"ATRWVXI1UIRTA","Thomas Fitzpatrick"
"A2FZXXLX6KF1MH","CathyH"
"A3B8RYWD4HTKJA","Ktomaino"
"A3IMIWSOJXGNAM","azmom"
"A3CNKT4ANBT2KM","Kaaro - Pgh., Pa."
"AU3BPTHGI97MT","Amazon Customer"
"A1EZ5QFFALRCCQ","Amazon Customer"
"A3KOIX9WUWWYLB","Michelle R"
"A2WADXYTVG605K","unknown"
"A3T304LGNIPZZR","Johnny Ferguson MFerguson"
"A1TGT7RFJIX0U5","Great game for kindle fire hd.You should try ..."
"ADCPL5ZDVDHOC","Benjamin"
"AK6O5SIJUXXP9","Andre"
"A3CS2ARL6CP7JN","okay game not playing it btw"
"A1DB0CBPR6D8RD","unknown"
"A23MLC59ZUDGLA","bowmit"
"AMBS4HENLVJV4","redane.trefoil"
"A3NURKNMAHGX5X","lmkb"
"A3J89EOHRG4HZ","Carolyn W Norman"
"A3HTUIPSDCXNV","this app is amazing I get to know what movies..."
"A3PZ1RGHV2FOSC","e.busby"
"A16U3BVE49VT55","Sara Martinez"
"A4KO4F7WYJW8H","Amazon Customer"
"A1U3FJ1I5HMD5N","e.pl"
"A2M4DJYEDOVRNA","w."
"A3MEUMVEENGN6F","Julie Joe"
"A3W1F3C77OLIJS","MSB16 momofone1"
"A3LVA2PY2K90RT","KBF"
"A29O3B9CXL4WAE","Stanley T. Myles techsan68"
"A3E85BXBRF5LTW","K. fox"
"A2OH38QDLF7PIY","joychristine Joy"
"A1XA0CPH49YGLG","nparker"
"A300D3WI02RJ6L","Malia Mclaughlin"
"A35W346HD8MV5Q","buddy'smom"
"A3HX240LB61WNH","a.Carson"
"A3OKEH7BQQU8OP","suitedattorney6"
"A2LLD6AS9FMY2Q","mollyz"
"A1MFSX05CJDDD5","foodallergymom"
"A3R84TMCITP3RV","kj2721"
"A3244C5MB0S7J1","unknown"
"A2AUUMXWNCPSBW","Marie Celano"
"A2KN7TFFUDQ4K0","Nana Bel"
"A37ZI36MI14BVY","Victoria"
"A8YYWBJALI72B","nVeeGreen"
"A1TG76TCWUS443","rondee"
"A12CWSLGAC6TOW","Dan Shankle"
"A3JL0351WSWNMN","The Wabiit Keeper"
"A2JOZD180JGG0P","Grammy grams"
"A19U4MPCMOI003","Shon C Allen"
"A33Q03XQCXQUWW","Danielle"
"A19YB0VM3XEPJ9","Damien"
"A2ZCYWR6W32UGM","J. Leatherman mom"
"A1OIUU3DSO3DXZ","Solar Powered USA. JustDoIt"
"A2G2PHKTQ5K34E","quedn"
"A2PVNPWL78A0QU","Guilherme bessone cassiano ameijide"
"A1ELKAQCG4LHO1","Sad Puppy"
"A1ISGUL2XI53CM","Polly Math"
"A1L3HLMI72MOVD","unknown"
"A2Q9SBQWXYBXAK","unknown"
"A1GDUYRJKZEKG7","Rachel Smith"
"A1TXKFXF9UH284","Ryan"
"A3IGPWKF2W2UE1","Melody Raby"
"A3NRRT3L7V42SF","james wettlaufer"
"A1A0ZHO56RWPES","Dana Rippey"
"A2RV3GITQJA84C","fviolet22"
"A2YW58X4RNFWGY","zaya"
"A240TPL960O60","Kathy Graf"
"AXYTG39MXIE8R","pet"
"A2AENBW4RUOI07","Marie S. Mendoza"
"ATH7T424B87BH","aeva"
"A2PHPQ9XNWJMQS","Tyler. R"
"AJS2NB7ZLIEFH","matt m"
"A2AZ8M4B1E5W2W","Amazon Customer"
"AWXCG6WQ805JA","lattelover"
"A2O5Z87449GENW","miki :)"
"A3MYAR8TF2SQRJ","Christy Markel"
"AC3WX3NS0CXRU","Samantha N Taylor"
"A5NB09RGO9UE1","unknown"
"AZUG7T2XYSI7A","bwResponder txzz3"
"A1FEJI8R21T6FP","ananymous"
"A18F8ZUVYW7SVU","Claudia Noble"
"A3IABSJHSPKQBH","Pamela J. Siripavaket Xmas Shopper"
"APYWF0VIG6R6H","TEM TEM"
"ADJ1PE1LBQ0PP","5 stars all day long."
"A1WO36ZFQRRU8T","Evil Jim"
"A34XNG9IMV42J0","Brenda Fiscina"
"ACD9UUY2LC541","Kitten"
"A1HJAO729OJSJJ","D.Bergh"
"A2Y2XTO8HX039Y","Melody Of Joy"
"A1QQGPT0SCFG0","Richard Wilson"
"A2PH62J3WGVTH7","N. Berluti"
"AEAH0BZ87YP6D","christschild983"
"A3RAACGNOV038I","pheonix"
"A3C8RUUX5HSH2Q","unknown"
"APWA8FMIGUO4P","Deborah Byrne"
"A2IBJJDQ4F25","unknown"
"A2V6GZMN495ZES","L. Bratcher Doug"
"A2F3APPQUUSYFJ","I love this game"
"A1T15DDZ20FI3L","zformation"
"A29UPXT2F6APY2","C. McDonald teaching mom"
"AE600WGOP4JLR","Shelly Keller"
"A1DHXE1M8RG0R5","Gwendolyn Y. Claassen"
"A11XBTHUZ0ISAM","PVZ"
"A1V3HKESRZKX34","Eldon Andy Andersen Andy"
"ATDUCMDFRHJ2I","Newton cnewton1@optonline.net"
"A34ZMFPBT3VNUO","Patricia Blake Pattye 28"
"AXEAFF714LD0Q","Anthony J. Maceri"
"A1VKS31V9REAS0","leo 4life"
"A3GLXTR3ETMWDP","Krista Lee"
"A1J08BVB0TRWRQ","aiden"
"A3T7Y2ERQCV3L3","Conni Best"
"AZQSQSF2QI02F","DVictoria"
"A3N0INT22ZEDEX","unknown"
"A330RSHAFEEFZI","Animallover"
"A3GLLS9X0S0NGL","R. Payne jugace"
"A3MNFOO4Z0U5Z","unknown"
"A34CMGZWEB46NL","Catmeow lover123"
"A2TOJ7938LGVOA","Mary J Baumgarten"
"A1KS2E7441NSF5","Scott Campbell"
"AE7D4XUDG3H20","Kayla"
"A2Y3PIJ75O94RE","Alta M. Bardsley"
"A3S8BIB5TAWDDS","Amanda Gerdt"
"A2WBCJOEKQP62Q","Donna"
"A7FQE56DP5XFF","Nora Finner"
"A1XHV2T4TODA51","Code3Ron"
"A12XAOIJGUKMF7","Elizabeth Wells"
"A2RIR2CMY6LVFK","unknown"
"A1LIIM0XURW37V","unknown"
"A34P56VZVJ4E0J","Norwin NwN"
"A8IDK17AV1FW3","kelsey"
"A37CY7PIFSFPRJ","Hunter"
"A3J6SNUFAWGEK4","S. Vitus"
"A24H3S71BPQQI9","Amazon Customer"
"A33GGLJ1UW6VCA","unknown"
"A3J9PTYMR3P1YP","horselover"
"A3MUC1EJQZXVC5","wolfwolf"
"A11OTU7XZ2G13R","unknown"
"A3TJE2AUXLLS9V","unknown"
"A1C89JML1TDO9S","unknown"
"A1I7TCSZGDBKXP","Anne Nguyen"
"AFRPNXZ47K4Z1","lolastorm"
"A1553JAYQHLXKK","apet"
"AWGWPY0MZDTB","bobby1576"
"A34H5UJIIZ84W0","unknown"
"A1MR2A3QQ2E7KV","Amber Amber I. Ryan"
"A3T1MMGKFMC6T1","unknown"
"A1DR9YVRAMIRH5","Atlas"
"A3CKDBKXKRQ0FF","cathyb"
"A3C7ZYSXXQZPS2","joey krueger"
"AX07Z0LZ9J5FF","Miss Cookie Miss Cookie"
"A387WKG1HIUN95","Amazon Customer"
"A2R4M9U4U3B90","S. Willcox"
"A1PSRZZ2ER1W0S","Dawn Woodey"
"A7FCA43WJYPN2","asia miles"
"A17YQPIJDC3QGF","Randy nJenny"
"A2CQM8Z1EOL1ZZ","Paul Levasseur"
"ATQL136Y0QVLF","blanfootball78"
"A3D0CJC85AMO8Q","S. Mc Gruff"
"A1VXFD4V0ULSOJ","dusti s"
"A2D4W8JIT0P6JQ","rlymorgan"
"A3N0ZHA0AK8XGE","sniper jim"
"A3OME4JX5L8EUT","mother of 2 under 3 karen"
"A3VWJVPY033S13","curemode2002"
"A2GAACVOP0D5D8","techman"
"A3BH8SR8RC5GBC","Mr. Core"
"ADYTQ5M4S6H91","unknown"
"A2OC7BJOXTQMXA","gary"
"A3MMIMKM4F2K8P","Cyrataurean"
"A2N4OS4B3NBOKE","nanaj"
"A1WLZJ8YAIB06S","J. Hartung"
"A2JP351GSH4DFJ","Chad Jones CJone"
"A13B8QT9I6EGCA","unknown"
"A31OT5J96BD6DX","A.Searson"
"A182HI9SVYB6DY","Amazon Customer"
"A1F8VUVK6WUQ1X","Kris OKelley"
"A1MBNOG4ZMY7N1","carter"
"ABYE43IG67QO9","James L. Wagner"
"A2C9L50S5WV917","Lthorpe"
"A2W8W5VY41JB5T","Danielle Fox"
"A1L1QRMSO7VE5F","Wolf S. von Pankow"
"AN50CJJPH25GE","The Flynn"
"A3GS1GM5RPV8FS","P. Linse"
"A3GYWXJVC8HB55","Brass"
"A2JIFMXOL9S857","temple run rocks"
"A3RNUYZ0ND4L5Q","Diva Jay Jay"
"A1YQNAZE23MQNC","krissyapplover1983"
"A1ID1HLW8CGPDP","AMAZON WOMAN"
"A7V1436Q0U5I7","Arif Amjad"
"A3IPRAA0ZXVUDF","MO"
"A3BZ17L6YLP35F","I think this game is a wast of time."
"A38L3OKD058U0G","Cord"
"ABANCZFRQ0UYP","yo dog"
"A3OLE6HH5YW4QZ","tweetybird"
"A39FHTLQOZ94HX","Becky"
"A1X9NWBJGXZEDE","Lorri Robinson"
"A3HOS7RGSAF89O","Laura Johnson"
"A292PSGIL4OWLN","unknown"
"AWNN5I2QXITOJ","Mary W. Wheat busy lady"
"A3S31TC2PD2AED","readneck"
"A1J780WGCNLWBE","Amazon Customer"
"A3BMMDM2DCSZMJ","tom"
"A2QUF5S4D7QWQE","J. Rowney"
"A3TVPK2HJQIJ7W","june  heefner"
"A28TJA3W8R1CRL","unknown"
"A2RX9T00IT67GR","Alyssa Sullivan Allie"
"A2CQ9OHSTP1JXD","j.harris"
"A2E284ENBTN90U","cmjune76"
"AIN2THXARGYG4","Beckers"
"AC0UDUP674TM8","E Orlando"
"A1WB58EE1X8IUD","Amazon Customer"
"A3S624ZKX6FMD6","Cubby"
"A22V0O4MU5ZNCA","Cynthia Steiner"
"A2XHA4AQ26NQ38","Stephen P Young"
"A1INY7O524XFEG","matthew hernandez"
"A1YEINZU6ANY3C","jmatejovsky"
"A3IG3QTPN7Z3FO","AbiGezunt"
"A36P0EL1PB25XL","JustTamm"
"A1X7CZ64GQBLCO","Baflink"
"A1OSC6POZYEFDV","Jenni Copeland Belanger"
"A3CT03GU39RDVG","Madison hates this ideit"
"A22KQYQXPSFS2Y","stacybaxter"
"A1KUFOS9EV8IHL","good game it was entertaining"
"A2ZPWS6ZF7W8M6","Kimmypie"
"A1TLN41V6DO3QS","amazon2212"
"A2V38YVODIZ7G","C Fletcher"
"A2865FQOS2IIO","kai"
"A1N14457WHCMMM","Cheryl Howard Neal"
"A16JKWEUF7HCW3","Laura Lloyd"
"AIOGJ8N34GZ5V","Beverly Sanborn Copass"
"A2NKQSB37H2QUE","toxickiss"
"A287HAJI9N600L","Hero"
"A2IIPNPJEJQFGV","LaVonne Hauwiller"
"A182KECB79ZEQ2","this game is awsome!!!!!!!"
"A135S2N8P7JHS9","ctcf"
"AHWXZUH5FAS94","Amazon Customer"
"A3N6NFY1HS3V9E","Ashley Eckhardt"
"A2VXCS6LN2EV2J","Doris Ward"
"A15NXAS04XFJOC","Nick Pahno"
"APF7HQT3VDRG2","cc"
"A3FNIHR3WG92AY","ellen"
"AM72YHOI1VSMJ","E. Foster"
"A1IVA59FUP779G","Chantel Walker"
"AZD6BQ6FLVGCP","Theresa's Kindle"
"A1W4O79FPXCC6P","Tess"
"A27HD7N1YSRY21","Michelle Kasper"
"A3OKSKMWVMO1X2","Travis Meyer"
"A3E61TK6LWU300","Joy L. Dabbs"
"A14T9OB2VRV6NK","my love"
"A27PITSWYV187J","Donna Stewart"
"A2ZUHZZF6QXDYY","Nickolaus Gonzales dvd fever"
"A1X519NYZFSQZ6","maximum ride"
"A50X3Q7TNFRAL","MAD-DOG Royal"
"A1T9E1P1SI5AOK","a.lefel"
"A1V8NHTY48S6P2","ADA TORRES"
"AAKQTXS4JOUR5","G. Ewing"
"A2JKYQUBKK2KWQ","Nathan P. Wilhoft geek dad"
"A3B9MMPNYMAMI5","Avid Reader Sue"
"A24R1S2NPUF1R","j.gregory"
"A2EYAUQCHQ5F06","poop - er"
"A15KOC7YW834A3","durzo blint"
"A3JJKW7BN5LFLK","s.young"
"A3JT2TF47J2BY","Gail Rosenquist"
"A3O7IIYJOM8LQK","Rapunzel082"
"A1LJDK1KQCAP38","Vincent E. Myrie"
"AGUB81BHTOTH4","unknown"
"A3IAE3ZO9O7EAU","Jacob Williams"
"A2P118Z1JSD33D","thereviewfreak"
"A1HE3M6CPZ35CK","Kittrell"
"A2MV1WB1QFX7M3","A.Kuhn"
"A1ZR5KFN5SWMY1","G. C. Webb"
"A3FWSMYKBS8YC3","Deborah"
"A21F2BUHE4669B","BAM"
"AAN92TGXBNNXP","sprklz2001"
"A192PET79HPX6H","S. Reedy MOVIE BUFF"
"A2P2SGW8KM2DWX","Lois"
"A33AH9W2A3XYH8","Deborah A. Shapiro"
"ATP0RDV106G9L","A. Garcia"
"A1RM2H5MK4O3MI","Lady Evanlee Troll"
"AYV3WQ9UHY5CD","Directioner4life"
"A2R6PX7S9XIA2S","j.hoff"
"A359WNNEXAYE4M","Amazon Customer"
"A35BPIOL3MO0L5","twinkle31"
"A26LUIHCIXYUZ3","talloula202"
"A1WQC4ARZ2B9EJ","Nancy Healy"
"A1RR5DBU1UFM5D","David Yarbrough"
"A2IU9E2VW6FX7H","unknown"
"AICJ3UEJE2K8J","J. Rose wanderingsage"
"A18I3164IW4H23","Geoffrey Fortier It's Wordpress"
"A2XD0J38CGQBX","Islandcopout"
"AKFXCYWAVOFPE","paul arrington"
"A30V0ZFIUS4Y8I","flyingvee"
"A3DXI6M0LGEFFC","George Nicholson Jr."
"A1D0ZWJF7YSLH4","sabregirl"
"A5QWYUM3AHFTK","Kixxit"
"A2UON81W63A5YK","melissaherber262"
"A64UUQMKAFZDS","Lots of fun!! Touch controls take a bit of ge..."
"A2WTA2HPYTXV2T","Mathew Carruthers"
"A3PR6OYVLNYB63","S.Gilmore"
"A2ZRLKM34MF7J3","westie"
"A2GKUYAI9TV6GY","Erik"
"A11ZBZVWFNHRT","Lillian Childress"
"A3OJ7HCEKUUEBQ","Alvin W. Brinson aelfwyne"
"A2OKOIW53CWEU2","rayna  moss"
"A3H9GMCUGUUC26","KK Wrozier"
"A22IKW4OXA823K","Christopher B Shay"
"A2UO6DWBOCC2W1","Q.Brown"
"A3SLQFJ4KFHY4C","good game"
"A1TVFBJ7WRWLWG","skysky"
"A1AUB2E65U0JEJ","Charmander1098"
"AEGO8M6PN12L2","Bridget"
"A35NQ9VGJYY3XB","Chantell O."
"A2FJHAMZCYDAN4","Shay"
"A3QP9H34LOUKL","unknown"
"A3MS4CMG1N4LHT","adry"
"A13GDMRO1MBRFB","B. Hicks"
"A22O2KXDWO4KEA","Kim"
"AFG4NB9DMQXU4","awesome guy"
"AWWJCVAIXVAZ8","gemicorne"
"A1V8SM0QZRE8KH","lol"
"A2GIRN24MNQEGJ","dmj"
"A1W8GJZ4ZITBHS","Julie gussler"
"A2DO2J52BLQ9EN","Ernest Johnson"
"A2IZMD8IYWCX95","Petersen"
"A23UHIS4KTJ2EE","J. Brinkley"
"A233PMKV94NARE","tonya ornatowski"
"A2MUUTGXJQ1EPH","L. Garcia Jr. LEO G."
"AD8KJ7LT9L5TA","Chanceazila"
"A1TLZKZ2BM5ZLE","Amazon Customer Quilter51"
"AM64OJ96C94UY","kmcescaped"
"AT8L01CZ3N4QR","jsisndidjd"
"A2DGQYIXOIEF2U","Jayme L. Mack"
"A31B9NQBRBBFD1","Leah"
"A2KYR4SM78X0UF","unknown"
"AKWPZ21UBKJP3","J Stringfellow"
"ALFGBWLLMR696","Alma Rodriguez"
"A386MXZM5N0GP4","Jennifer Randall"
"A3NI4VJNGW0NYT","Jimmy Clark"
"AUTNUT26NPD2Y","Denise L."
"A2RJ78Z9Z15K1Q","cool and fart fun"
"A1QWX3W1TNGYV6","BluMoone"
"A33IP05LIA7WMI","marcia"
"A2NN8K10QXSLQB","Henrietta Myers media mania"
"APHD8EPYIK2X3","Bookworm"
"ADZYENEOZGC9P","Kelsey"
"A3JO6IGH6YM2EI","Hannah jlady1948"
"A33ST1Q31C4JOS","Justme"
"A2Z5AYAC15NR9K","samthepuppydog"
"AV1GKEZTRS416","asphalt7 player"
"A1JCIR5BVOTKR0","Sandra"
"A60S3EIJ46W2V","Robin"
"A29IGPL3QPRWML","umbrella_girl"
"A2N3RNXVWI6MUC","agc24"
"AGT3EW7HCR3AV","J. Behnke jrb531"
"AIBNLKIZ5HZQE","unknown"
"A19GVC1VF2R5XU","k. penelope"
"A1GAOW7611YJ2Y","mnkylvr"
"A4T1JDCAIJ8VJ","onewritedame"
"A1MNIS02BV0HHG","V. Begg 3 boys grandma"
"AD5EV8JB9AT3E","lucretia"
"A28QAE96C8DUER","K"
"A2ESZX6638N79D","unknown"
"A2DQ5S3NM062PM","rooster"
"A3APU4LVR2J67U","Just me"
"A59H5LO7N72ZW","cbass"
"A3JWIC9T0VA0N1","unknown"
"A1NTUR66TK10T8","looneybug"
"AGBVM3I9RFV89","Wolf-Chan Anna"
"A244TK54PSWQKD","unknown"
"A3J4HW599R0RW4","Shirley K"
"A1SMZA5J10ZEKX","unknown"
"A27VGZPJ1YKN15","M. Moser M. Moser"
"A2VQK8LK3R40JD","Janet Turpin"
"A8HW0K9UV77KK","Kindle Customer"
